Pair,Part of Speech,Hint,Gradability Type,Order,Word,Sentences
débil-poderoso,Adjective,Esto fortalece el nivel de fuerza.,Force,1,endeble,La estructura es _____.|La excusa es _____.|La salud es _____.
débil-poderoso,Adjective,Esto fortalece el nivel de fuerza.,Force,2,flojo,El nudo es _____.|El equipo es _____.|El control es _____.
débil-poderoso,Adjective,Esto fortalece el nivel de fuerza.,Force,3,fuerte,El castillo es _____.|La personalidad es _____.|El café es _____.
débil-poderoso,Adjective,Esto fortalece el nivel de fuerza.,Force,4,robusto,El árbol es _____.|El sistema es _____.|El vino es _____.
débil-poderoso,Adjective,Esto fortalece el nivel de fuerza.,Force,5,formidable,El oponente es _____.|La defensa es _____.|La inteligencia es _____.
débil-poderoso,Adjective,Esto fortalece el nivel de fuerza.,Force,6,poderoso,El rey es _____.|El motor es _____.|El influjo es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,0,triste,El día es _____.|La noticia es _____.|El perrito es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,1,melancólico,El poema es _____.|El atardecer es _____.|El recuerdo es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,2,apesadumbrado,El corazón es _____.|El ánimo es _____.|El espíritu es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,3,afligido,El familiar es _____.|El pueblo es _____.|El alma es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,4,desconsolado,El niño es _____.|El amante es _____.|El perdedor es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,5,destrozado,El corazón es _____.|El hogar es _____.|El sueño es _____.
triste-devastado,Adjective,Esto profundiza la intensidad del dolor.,Affective Depth,6,devastado,El paisaje es _____.|El país es _____.|El espíritu es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,0,feliz,El niño es _____.|El día es _____.|La familia es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,1,alegre,La fiesta es _____.|La canción es _____.|El corazón es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,2,contento,El ganador es _____.|El perrito es _____.|El momento es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,3,gozoso,El evento es _____.|El espíritu es _____.|El baile es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,4,jubiloso,El triunfo es _____.|La multitud es _____.|El aniversario es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,5,extasiado,El amante es _____.|El artista es _____.|El descubrimiento es _____.
feliz-eufórico,Adjective,Esto eleva el grado de alegría.,Affective Depth,6,eufórico,El fan es _____.|El equipo es _____.|El éxito es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,0,seco,El desierto es _____.|El pelo es _____.|El clima es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,1,húmedo,El aire es _____.|La toalla es _____.|El bosque es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,2,mojado,El piso es _____.|La ropa es _____.|El perro es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,3,empapado,El papel es _____.|El suelo es _____.|El cabello es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,4,saturado,El mercado es _____.|El esponja es _____.|El color es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,5,encharcado,El campo es _____.|El camino es _____.|El jardín es _____.
seco-árido,Adjective,Esto reduce la presencia de humedad.,Moisture Level,6,árido,El paisaje es _____.|El terreno es _____.|El ambiente es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,0,estrecho,El pasillo es _____.|El río es _____.|El pensamiento es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,1,angosto,El camino es _____.|El puente es _____.|El valle es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,2,delgado,El lápiz es _____.|El modelo es _____.|El hilo es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,3,ancho,El río es _____.|El sombrero es _____.|El conocimiento es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,4,amplio,El salón es _____.|El repertorio es _____.|El horizonte es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,5,expansivo,El territorio es _____.|El gesto es _____.|El negocio es _____.
estrecho-vasto,Adjective,Esto expande la medida de anchura.,Magnitude,6,vasto,El océano es _____.|El desierto es _____.|El universo es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,0,informal,El vestido es _____.|La reunión es _____.|El lenguaje es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,1,desenfadado,El estilo es _____.|El ambiente es _____.|El comportamiento es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,2,relajado,El día es _____.|El músculo es _____.|El ritmo es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,3,correcto,El respuesta es _____.|El posture es _____.|El procedimiento es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,4,elegante,El traje es _____.|La cena es _____.|La escritura es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,5,solemne,La ceremonia es _____.|El juramento es _____.|El momento es _____.
informal-formal,Adjective,Esto eleva el nivel de decoro.,Formality,6,formal,El evento es _____.|El acuerdo es _____.|El saludo es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,0,coloquial,El lenguaje es _____.|La charla es _____.|El expresión es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,1,popular,El canción es _____.|El opinión es _____.|El arte es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,2,vernáculo,El dialecto es _____.|La literatura es _____.|El habla es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,3,literario,El estilo es _____.|El texto es _____.|El género es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,4,académico,El estudio es _____.|El título es _____.|El ambiente es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,5,pedante,El discurso es _____.|El tono es _____.|El conocimiento es _____.
coloquial-erudito,Adjective,Esto formaliza el registro lingüístico.,Formality,6,erudito,El profesor es _____.|El libro es _____.|El comentario es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,0,neutral,El posición es _____.|El color es _____.|El juez es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,1,indiferente,El actitud es _____.|El respuesta es _____.|El espectador es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,2,interesado,El estudiante es _____.|El comprador es _____.|El tema es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,3,entusiasta,El fan es _____.|El proyecto es _____.|El apoyo es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,4,ferviente,El seguidor es _____.|El deseo es _____.|El creencia es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,5,fanático,El devoto es _____.|El aficionado es _____.|El idea es _____.
neutral-apasionado,Adjective,Esto profundiza la implicación emocional.,Affective Depth,6,apasionado,El amante es _____.|El discurso es _____.|El hobby es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,0,calmado,El mar es _____.|El persona es _____.|El ambiente es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,1,sereno,El lago es _____.|El mente es _____.|El expresión es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,2,irritado,El conductor es _____.|El piel es _____.|El tono es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,3,enojado,El niño es _____.|El cliente es _____.|El reacción es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,4,enfurecido,El toro es _____.|El jefe es _____.|El multitud es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,5,rabioso,El perro es _____.|El dolor es _____.|El ataque es _____.
calmado-furioso,Adjective,Esto escala la agitación emocional.,Affective Depth,6,furioso,El viento es _____.|El debate es _____.|El mirada es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,0,concreto,El plan es _____.|El material es _____.|El ejemplo es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,1,tangible,El beneficio es _____.|El objeto es _____.|El resultado es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,2,específico,El detalle es _____.|El caso es _____.|El instrucción es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,3,general,El idea es _____.|El concepto es _____.|El descripción es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,4,conceptual,El framework es _____.|El arte es _____.|El modelo es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,5,metafísico,El pregunta es _____.|El estudio es _____.|El realm es _____.
concreto-abstracto,Adjective,Esto abstrae el grado de ideación.,Abstraction,6,abstracto,El pintura es _____.|El pensamiento es _____.|El matemática es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,0,prosaico,El texto es _____.|El día es _____.|El lenguaje es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,1,mundano,El tarea es _____.|El vida es _____.|El preocupación es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,2,descriptivo,El relato es _____.|El guía es _____.|El pintura es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,3,lírico,El canción es _____.|El poema es _____.|El expresión es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,4,metafórico,El lenguaje es _____.|El comparación es _____.|El discurso es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,5,sublime,El experiencia es _____.|El arte es _____.|El momento es _____.
prosaico-poético,Adjective,Esto poetiza el estilo expresivo.,Poetic Complexity,6,poético,El verso es _____.|El atardecer es _____.|El alma es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,0,familiar,El saludo es _____.|El ambiente es _____.|El trato es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,1,amistoso,El vecino es _____.|El sonrisa es _____.|El gesto es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,2,cortés,El gesto es _____.|El gesto es _____.|El comportamiento es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,3,respetuoso,El actitud es _____.|El gesto es _____.|El saludo es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,4,augusto,El título es _____.|El figura es _____.|El ocasión es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,5,majestuoso,El palacio es _____.|El rey es _____.|El montaña es _____.
familiar-distinguido,Adjective,Esto formaliza el tono interpersonal.,Formality,6,distinguido,El invitado es _____.|El servicio es _____.|El apariencia es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,0,satisfecho,El cliente es _____.|El trabajo es _____.|El resultado es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,1,contento,El niño es _____.|El día es _____.|El familia es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,2,feliz,El pareja es _____.|El momento es _____.|El vida es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,3,dichoso,El ganador es _____.|El suerte es _____.|El alma es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,4,eufórico,El fan es _____.|El victoria es _____.|El celebración es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,5,arrobado,El devoto es _____.|El música es _____.|El experiencia es _____.
satisfecho-extasiado,Adjective,Esto intensifica la emoción positiva.,Affective Depth,6,extasiado,El amante es _____.|El arte es _____.|El viaje es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,0,real,El mundo es _____.|El problema es _____.|El rey es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,1,actual,El situación es _____.|El noticia es _____.|El tiempo es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,2,posible,El solución es _____.|El viaje es _____.|El sueño es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,3,teórico,El modelo es _____.|El física es _____.|El concepto es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,4,imaginario,El amigo es _____.|El número es _____.|El mundo es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,5,filosófico,El pregunta es _____.|El debate es _____.|El idea es _____.
real-hipotético,Adjective,Esto abstrae el estatus de realidad.,Abstraction,6,hipotético,El escenario es _____.|El caso es _____.|El supuesto es _____.
literal-figurativo,Adjective,Esto poetiza la capa interpretativa.,Poetic Complexity,0,literal,El sentido es _____.|El traducción es _____.|El significado es _____.
literal-figurativo,Adjective,Esto poetiza la capa interpretativa.,Poetic Complexity,1,directo,El camino es _____.|El respuesta es _____.|El golpe es _____.
literal-figurativo,Adjective,Esto poetiza la capa interpretativa.,Poetic Complexity,2,simbólico,El gesto es _____.|El gesto es _____.|El bandera es _____.
literal-figurativo,Adjective,Esto poetiza la capa interpretativa.,Poetic Complexity,3,metafórico,El lenguaje es _____.|El comparación es _____.|El poema es _____.
literal-figurativo,Adjective,Esto poetiza la capa interpretativa.,Poetic Complexity,4,alegórico,El cuento es _____.|El pintura es _____.|El mensaje es _____.
literal-figurativo,Adjective,Esto poetiza la capa interpretativa.,Poetic Complexity,5,figurativo,El arte es _____.|El expresión es _____.|El estilo es _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la ejecución de la acción.,Volume,0,suavemente,Habla _____.|Toca _____.|Camina _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la acción.,Volume,1,silenciosamente,Trabaja _____.|Entra _____.|Lee _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la acción.,Volume,2,moderadamente,Come _____.|Ejercita _____.|Habla _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la acción.,Volume,3,audiblemente,Pronuncia _____.|Golpea _____.|Canta _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la acción.,Volume,4,estrepitosamente,Cae _____.|Rompe _____.|Explota _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la acción.,Volume,5,ensordecedoramente,Suena _____.|Grita _____.|Toca _____.
suavemente-ruidosamente,Adverb,Esto escala el volumen de la acción.,Volume,6,ruidosamente,Ríe _____.|Corre _____.|Baila _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,0,lentamente,Camina _____.|Lee _____.|Come _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,1,pausadamente,Habla _____.|Piensa _____.|Actúa _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,2,gradualmente,Cambia _____.|Crece _____.|Aprende _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,3,constantemente,Trabaja _____.|Corre _____.|Estudia _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,4,velozmente,Vuela _____.|Conduce _____.|Piensa _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,5,vertiginosamente,Gira _____.|Cae _____.|Sube _____.
lentamente-rápidamente,Adverb,Esto aumenta la velocidad del movimiento.,Velocity,6,rápidamente,Responde _____.|Corre _____.|Decide _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,0,débilmente,Golpea _____.|Habla _____.|Ilumina _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,1,endeblemente,Construye _____.|Sostiene _____.|Defiende _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,2,levemente,Toca _____.|Mueve _____.|Sonríe _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,3,fuertemente,Abraza _____.|Golpea _____.|Defiende _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,4,vigorosamente,Ejercita _____.|Agita _____.|Lucha _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,5,potentemente,Influye _____.|Actúa _____.|Domina _____.
débilmente-poderosamente,Adverb,Esto fortalece la intensidad del esfuerzo.,Force,6,poderosamente,Golpea _____.|Habla _____.|Mueve _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,0,tenuemente,Ilumina _____.|Brilla _____.|Aparece _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,1,débilmente,Suena _____.|Golpea _____.|Crece _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,2,opacamente,Refleja _____.|Cubre _____.|Pinta _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,3,claramente,Habla _____.|Ve _____.|Explica _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,4,vívidamente,Recuerda _____.|Describe _____.|Sueña _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,5,resplandecientement,Brilla _____.|Aparece _____.|Ilumina _____.
tenuemente-brillantemente,Adverb,Esto aumenta el nivel de iluminación.,Luminosity,6,brillantemente,Piensa _____.|Actúa _____.|Resuelve _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,0,tristemente,Mira _____.|Camina _____.|Habla _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,1,melancólicamente,Canta _____.|Recuerda _____.|Sueña _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,2,lamentablemente,Falla _____.|Pierde _____.|Sucede _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,3,desesperadamente,Busca _____.|Llora _____.|Pide _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,4,desconsoladamente,Grita _____.|Abraza _____.|Sufre _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,5,desgarradoramente,Rompe _____.|Llora _____.|Pierde _____.
tristemente-devastadoramente,Adverb,Esto profundiza la emoción del dolor.,Affective Depth,6,devastadoramente,Destruye _____.|Afecta _____.|Cambia _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,0,felizmente,Vive _____.|Sonríe _____.|Celebra _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,1,alegremente,Canta _____.|Baila _____.|Saluda _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,2,gozosamente,Recibe _____.|Comparte _____.|Disfruta _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,3,jubilosamente,Grita _____.|Abraza _____.|Celebra _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,4,extasiadamente,Mira _____.|Siente _____.|Vive _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,5,arrebatadamente,Ama _____.|Corre _____.|Sueña _____.
felizmente-eufóricamente,Adverb,Esto eleva la expresión de alegría.,Affective Depth,6,eufóricamente,Gana _____.|Celebra _____.|Actúa _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,0,estrechamente,Abraza _____.|Vigila _____.|Relaciona _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,1,levemente,Toca _____.|Cambia _____.|Afecta _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,2,parcialmente,Cubre _____.|Entiende _____.|Completa _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,3,ampliamente,Difunde _____.|Conoce _____.|Usa _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,4,extensamente,Viaja _____.|Estudia _____.|Cubre _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,5,inmensamente,Crece _____.|Aprecia _____.|Sufre _____.
estrechamente-vastamente,Adverb,Esto expande el alcance de la extensión.,Magnitude,6,vastamente,Extiende _____.|Explora _____.|Conoce _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,0,secamente,Responde _____.|Corta _____.|Habla _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,1,húmedamente,Mira _____.|Toca _____.|Llora _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,2,mojadamente,Camina _____.|Nada _____.|Llueve _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,3,empapadamente,Llega _____.|Sudor _____.|Baña _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,4,saturadamente,Colora _____.|Llena _____.|Absorbe _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,5,encharcadamente,Pisa _____.|Inunda _____.|Lluvia _____.
secamente-áridamente,Adverb,Esto reduce la manera de humedad.,Moisture Level,6,áridamente,Crece _____.|Vive _____.|Habla _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,0,silenciosamente,Entra _____.|Lee _____.|Piensa _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,1,suavemente,Toca _____.|Habla _____.|Camina _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,2,moderadamente,Come _____.|Ejercita _____.|Canta _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,3,ruidosamente,Trabaja _____.|Juega _____.|Ríe _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,4,estruendosamente,Cae _____.|Golpea _____.|Explota _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,5,atronadoramente,Retumba _____.|Grita _____.|Suena _____.
silenciosamente-ensordecedoramente,Adverb,Esto amplifica la forma de producción de sonido.,Volume,6,ensordecedoramente,Toca _____.|Aplaude _____.|Ruge _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,0,débilmente,Golpea _____.|Ilumina _____.|Habla _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,1,endeblemente,Construye _____.|Sostiene _____.|Defiende _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,2,levemente,Toca _____.|Mueve _____.|Cambia _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,3,fuertemente,Abraza _____.|Golpea _____.|Aprieta _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,4,vigorosamente,Agita _____.|Lucha _____.|Ejercita _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,5,poderosamente,Influye _____.|Domina _____.|Actúa _____.
débilmente-robustamente,Adverb,Esto intensifica la manera de fuerza.,Force,6,robustamente,Crece _____.|Defiende _____.|Construye _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,0,informalmente,Habla _____.|Viste _____.|Reúne _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,1,casualmente,Camina _____.|Come _____.|Charla _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,2,coloquialmente,Expresa _____.|Escribe _____.|Habla _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,3,correctamente,Actúa _____.|Responde _____.|Coloca _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,4,elegantemente,Baila _____.|Viste _____.|Habla _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,5,solemnemente,Jura _____.|Celebra _____.|Habla _____.
informalmente-formalmente,Adverb,Esto eleva la manera de conducta.,Formality,6,formalmente,Saluda _____.|Firma _____.|Reúne _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,0,coloquialmente,Habla _____.|Escribe _____.|Explica _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,1,popularmente,Conoce _____.|Llama _____.|Usa _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,2,vernacularmente,Expresa _____.|Canta _____.|Escribe _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,3,literariamente,Describe _____.|Lee _____.|Compone _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,4,académicamente,Estudia _____.|Publica _____.|Debate _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,5,pedantemente,Explica _____.|Corrige _____.|Habla _____.
coloquialmente-eruditamente,Adverb,Esto formaliza el enfoque lingüístico.,Formality,6,eruditamente,Comenta _____.|Lee _____.|Investiga _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,0,indiferentemente,Mira _____.|Responde _____.|Actúa _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,1,neutralmente,Juzga _____.|Habla _____.|Permanece _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,2,interesadamente,Escucha _____.|Mira _____.|Pregunta _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,3,entusiastamente,Apoya _____.|Celebra _____.|Trabaja _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,4,fervientemente,Ora _____.|Defiende _____.|Cree _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,5,fanáticamente,Sigue _____.|Adora _____.|Defiende _____.
indiferentemente-apasionadamente,Adverb,Esto profundiza el compromiso emocional.,Affective Depth,6,apasionadamente,Ama _____.|Habla _____.|Lucha _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,0,calmadamente,Habla _____.|Camina _____.|Piensa _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,1,serenamente,Mira _____.|Respira _____.|Actúa _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,2,irritadamente,Responde _____.|Golpea _____.|Mira _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,3,enojadamente,Grita _____.|Camina _____.|Actúa _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,4,enfurecidamente,Ataca _____.|Defiende _____.|Mira _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,5,rabiosamente,Muerde _____.|Lucha _____.|Grita _____.
calmadamente-furiosamente,Adverb,Esto escala la intensidad emocional.,Affective Depth,6,furiosamente,Golpea _____.|Corre _____.|Reacciona _____.
